file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-03-02-02-01-18.wav,-492.10858,42.304478,-34.118587,-6.3505692,-8.457234,0.38978973,-15.319623,-8.202747,-10.428464,-9.581351,-10.78889,1.8977859,-5.4635987,0.0794381179378531,0.024327995
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-03-02-02-02-18.wav,-439.20355,29.96304,-27.670982,-6.0936475,-11.945277,-2.421113,-11.969351,-6.7953005,-6.816496,-9.634317,-7.3706393,-0.3123255,-6.67275,0.07384304470486111,0.03558428
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-01-01-01-18.wav,-679.45483,71.6397,-3.606426,4.380862,-4.103542,7.6135406,-15.080422,2.461227,-3.2541423,-12.483388,-6.603518,-4.3088555,-1.2554711,0.042365321828358206,0.0046704807
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-01-01-02-18.wav,-692.8894,68.48083,-1.9817263,6.339781,-8.118032,5.0221915,-13.959388,5.1676135,-5.325347,-10.689814,-7.984653,-2.7584684,-1.4985992,0.045839729197214074,0.00413939
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-01-02-01-18.wav,-723.12286,59.119186,9.214816,13.400778,-6.966353,7.6045346,-11.728665,7.682487,-6.862984,-10.753265,-3.0503283,-4.362021,-3.3356771,0.04153920368975904,0.0029095376
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-01-02-02-18.wav,-707.9209,67.27897,4.447779,13.107912,-8.363963,7.772841,-10.507047,4.6593184,-4.986379,-14.015734,-3.9350357,-4.7757545,-2.8165984,0.03879043713343108,0.0037491356
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-02-01-01-18.wav,-541.4923,53.22712,-26.561357,-5.9657993,-12.180583,-5.2539034,-15.648673,-6.9507613,-10.661846,-13.543089,-13.656574,-6.377178,0.01681057,0.0702140231092437,0.015722858
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-02-01-02-18.wav,-522.0626,52.86814,-24.411467,-2.9576585,-7.61023,-3.7367947,-16.49682,-9.297041,-12.043566,-15.17613,-13.421271,-6.268383,-0.8033574,0.07265760633680556,0.015624094
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-02-02-01-18.wav,-519.6918,57.609253,-19.453764,-5.1748724,-9.757169,1.2914566,-17.556606,-10.00234,-10.207294,-17.591532,-13.108753,-3.8839931,0.008614609,0.07747815318943299,0.014857801
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-04-02-02-02-18.wav,-535.3101,57.84354,-26.71888,-1.4529507,-11.555067,0.75920206,-17.656168,-11.869726,-7.319336,-16.051098,-14.171876,-3.6005585,0.0003648546,0.07225341796875,0.013530602
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-01-01-01-18.wav,-577.52936,66.42477,-12.177218,-3.2548437,-3.844868,-1.3370513,-13.868962,0.30268484,-7.719314,-12.95057,-8.408251,-2.4692109,-0.60843873,0.0508025956284153,0.008300033
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-01-01-02-18.wav,-593.33264,72.956505,-13.331355,5.087068,-7.035333,1.333849,-13.315836,8.464623,-8.667774,-12.896172,-9.352844,-2.759902,-1.5201507,0.07110346580038265,0.0066210544
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-01-02-01-18.wav,-582.1395,55.954144,-8.914265,4.5497546,-6.830102,0.46325493,-11.83745,-0.0008317399,-6.441773,-12.171426,-9.026666,-4.323584,-2.941077,0.06333809468283583,0.01143712
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-01-02-02-18.wav,-604.1796,65.4558,-11.255745,2.1299593,-8.835856,1.1547767,-14.423817,1.4362597,-6.549638,-11.341845,-8.910508,-5.495027,-2.3093214,0.058811400293255135,0.008968548
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-02-01-01-18.wav,-411.2887,25.658417,-33.063896,-5.1307735,-10.87821,-6.1960588,-13.299936,-1.7995654,-5.5116887,-3.8884969,-9.321006,-5.120658,-3.0789878,0.07377957749640805,0.049797386
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-02-01-02-18.wav,-402.09683,18.9622,-37.676174,-4.6233907,-15.928682,-5.8247766,-10.87016,0.6359402,-8.388566,-2.5667267,-8.450157,-6.9307966,-3.368162,0.07050560557909605,0.064218685
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-02-02-01-18.wav,-398.92044,22.812948,-37.872807,-3.7775106,-16.375286,-6.4607654,-10.403359,-3.0548868,-6.210349,-5.109539,-7.7178035,-4.6176643,-5.071691,0.07820366753472222,0.05702528
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-05-02-02-02-18.wav,-401.084,25.331026,-38.479202,-5.0326467,-18.697584,-8.060392,-9.078775,-1.3143595,-5.6630855,-5.093983,-6.768844,-4.863029,-5.6504097,0.07747845673680905,0.06123484
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-01-01-01-18.wav,-609.46,62.59998,-8.533149,-0.44424295,-10.947049,3.449654,-12.856941,0.32903534,-7.2083254,-12.405253,-6.8502617,-1.1466697,-1.4078212,0.044738958494582044,0.008157599
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-01-01-02-18.wav,-629.67053,58.680077,-10.326651,1.8927281,-8.061831,5.9002366,-11.924639,-0.31668177,-6.3780165,-8.940706,-7.95282,-5.2016296,-0.3130104,0.04376678466796875,0.006902012
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-01-02-01-18.wav,-631.0056,55.563316,-3.2841802,8.9369135,-8.764602,7.746304,-10.777286,4.2413907,-5.7289805,-10.43963,-6.435547,-1.1234722,-2.2516596,0.05464406393788344,0.005841198
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-01-02-02-18.wav,-606.31006,69.51655,-7.0605993,2.7783947,-8.13037,7.1355596,-11.923903,3.6027536,-6.4216805,-14.666798,-6.205822,-0.45138156,-2.4002514,0.06411462327453987,0.0070730215
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-02-01-01-18.wav,-502.31,49.06056,-26.738482,-3.0020971,-14.048622,2.012097,-13.700608,-4.179733,-6.1206675,-11.116525,-12.501085,-0.30598035,0.96538687,0.09057825854700854,0.016460696
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-02-01-02-18.wav,-493.5906,45.543186,-21.465,-2.7342436,-10.200647,0.08030242,-10.672798,-4.0195003,-5.2806716,-9.423757,-10.2353325,-1.1182361,1.0136664,0.06710628587372448,0.021709079
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-02-02-01-18.wav,-545.42725,48.67006,-19.531494,4.3400183,-13.57731,5.0383368,-12.092484,-3.9302666,-8.256692,-11.292128,-8.646495,-0.37708998,-1.1942378,0.07439108455882353,0.011956591
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-06-02-02-02-18.wav,-499.33606,44.588066,-24.63372,-3.2172878,-13.303326,0.84383523,-14.332308,-6.497133,-5.7984395,-12.186359,-12.486409,-2.4482117,-1.0470582,0.08040774903711484,0.018297853
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-01-01-01-18.wav,-645.19604,64.790474,-0.30664122,7.6447816,-4.796847,1.9077461,-9.393701,6.542179,-8.617154,-6.758532,-7.8781,-3.8733485,1.8972478,0.0631236463490099,0.004481868
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-01-01-02-18.wav,-580.3468,60.67309,-2.850726,1.5516607,-5.002619,-0.59193736,-9.869601,3.4721246,-7.870003,-9.810647,-8.249761,-1.426153,0.5642995,0.04868112933573299,0.007189756
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-01-02-01-18.wav,-618.8852,65.21158,-7.1126013,5.3696322,-13.80595,6.75471,-9.835039,2.5236075,-11.782197,-8.704145,-8.247321,-2.5081182,0.4484465,0.07883689990942029,0.0073375087
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-01-02-02-18.wav,-598.18866,59.422256,-1.4895414,3.5391922,-10.25005,6.200447,-10.931191,1.0275557,-10.835167,-10.086814,-7.1009903,-3.588604,0.11573598,0.07830363948170732,0.008150371
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-02-01-01-18.wav,-509.0367,37.55888,-22.583635,-2.6307678,-7.3256974,-4.1552467,-14.18966,3.1269612,-10.681503,-9.903638,-10.674848,-1.8905371,-1.5642178,0.07906450544084821,0.014939321
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-02-01-02-18.wav,-516.5845,41.96442,-12.288616,-1.9679471,-6.53949,-5.2233562,-12.017015,-0.0041928245,-10.824507,-9.956346,-11.5578985,-3.547512,-1.7812295,0.05122186569940476,0.015022637
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-02-02-01-18.wav,-501.9472,44.17207,-11.031919,-3.310133,-10.378845,0.35534596,-15.373321,3.411363,-11.094648,-10.508227,-7.942953,-1.5448661,-0.9805841,0.09062948994252873,0.015453636
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-07-02-02-02-18.wav,-485.51367,37.74955,-17.401468,-2.6193204,-11.904238,-0.47726804,-14.820769,0.6965843,-9.940154,-9.774139,-8.676594,-2.1240423,-1.3969232,0.09169102381993006,0.018990567
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-01-01-01-18.wav,-694.92224,64.70917,-4.611453,10.060948,-5.2106686,6.370267,-16.677208,6.7471414,-8.16823,-13.71086,-5.171452,-7.9038734,-7.2010264,0.048658153678797465,0.0035571225
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-01-01-02-18.wav,-698.1557,60.091484,6.3738103,14.979792,-5.718834,5.695845,-12.598233,7.080676,-7.1297884,-10.265816,-5.7508335,-5.30056,-5.339964,0.03700251709726444,0.0033704767
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-01-02-01-18.wav,-664.2792,52.933372,4.929223,13.623764,-10.902978,7.573945,-12.35904,4.9124002,-4.4695306,-12.72237,-5.6041183,-5.356683,-8.468152,0.05401666983282675,0.0051727304
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-01-02-02-18.wav,-699.9483,54.74702,1.8782456,14.633469,-6.6950765,9.224676,-10.008347,7.0308523,-4.7925515,-8.428759,-5.4231014,-5.041843,-7.0253916,0.0495345744680851,0.0032848115
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-02-01-01-18.wav,-622.58813,48.524673,-8.944772,9.128385,-8.407891,7.7788987,-9.049196,8.985636,-5.4766135,-5.361671,-6.162274,-4.459288,-6.066703,0.059727822580645164,0.0050528143
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-02-01-02-18.wav,-628.50574,48.4362,-4.3991995,12.62347,-10.814904,3.7285457,-10.646004,8.467681,-4.053908,-7.635023,-8.088515,-6.217289,-6.6408134,0.04373205713478916,0.0059342724
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-02-02-01-18.wav,-601.02136,44.4921,-0.4725778,12.770543,-10.8080225,5.769924,-13.748767,6.0496864,-6.4887815,-10.707224,-10.1272,-6.126527,-9.16268,0.06777558970385675,0.007794721
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_18\03-01-08-02-02-02-18.wav,-615.4061,43.64291,-6.402692,12.012578,-11.143824,5.057567,-10.034646,9.767618,-5.31705,-4.2675724,-7.552485,-4.358122,-6.3807206,0.06268185254765396,0.0060754432
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-01-01-01-01-19.wav,-752.79407,92.82699,13.840122,21.28855,7.730475,12.85615,1.9424822,8.698071,-0.6363004,-2.3548274,-3.3139076,-0.1151211,4.0278907,0.04257472557357595,0.0021314726
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-01-01-01-02-19.wav,-748.77057,94.283585,13.172687,23.818283,7.978391,15.245955,1.001342,9.203763,-4.628801,-3.8384087,-5.7266774,-0.49448144,4.578367,0.04451229697779605,0.0020879414
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-01-01-02-01-19.wav,-746.71844,84.853096,10.113579,24.941141,10.38995,16.089588,3.3290765,9.692618,-2.2739756,-1.9814484,-5.3411508,2.4257507,5.5947146,0.058688910243610226,0.0020711373
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-01-01-02-02-19.wav,-738.2863,80.14383,10.001027,23.844364,9.246031,13.425353,2.3552885,8.208501,-5.2568326,-3.7405076,-5.4776044,0.5540812,3.7995932,0.05441500756048387,0.002394602
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-01-01-01-19.wav,-788.3855,80.48802,18.790678,32.92984,10.20526,18.362104,10.092591,7.8558683,-0.21809596,1.3896164,1.455213,0.44184837,5.335185,0.05452190896739131,0.0011304887
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-01-01-02-19.wav,-774.56104,87.54636,19.207731,33.02402,11.656986,20.653204,7.657378,7.0383334,0.20865797,-0.5546277,-0.7447874,1.2421249,5.809557,0.04407410552536232,0.0012801136
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-01-02-01-19.wav,-764.86194,76.164406,13.825056,33.419353,11.955141,18.457256,5.193124,10.448943,0.61418897,-0.88850397,-3.864391,3.0110543,4.685579,0.05714294628594249,0.0014754083
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-01-02-02-19.wav,-781.6213,76.05636,16.618614,36.563427,13.83231,19.150215,8.551208,9.479683,-1.3870045,1.3777213,1.7078894,3.310108,8.559484,0.04860944689417178,0.0012707335
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-02-01-01-19.wav,-705.339,95.13448,9.557616,30.822731,4.3498225,18.179691,3.5449526,5.143393,-4.537493,-3.7948673,-4.628858,-6.084459,4.0801272,0.04652157738095238,0.0026140756
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-02-01-02-19.wav,-714.01105,89.1045,9.167523,33.6558,7.709776,22.469358,4.8020434,8.521916,0.1956432,0.87369525,-0.36326545,0.9303382,2.768107,0.053701919112796835,0.0020858494
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-02-02-01-19.wav,-728.72345,80.68122,8.507964,30.49712,8.558079,20.295546,5.276358,7.3371863,-4.3905873,-2.5857985,-0.3058254,3.906068,5.113031,0.051512541594328706,0.001876832
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-02-02-02-02-19.wav,-733.6199,89.57907,12.566668,35.432575,9.959444,21.510374,6.1459765,5.5969005,-2.424094,-2.838273,-4.972593,-1.8723235,1.9791803,0.05471288095606436,0.0023392164
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-01-01-01-19.wav,-689.5386,93.82917,7.4693737,20.691269,0.20707653,12.704981,2.2462344,3.6091394,-6.5673046,-3.1764243,-4.467595,-3.5457335,8.061085,0.039202827162756596,0.002984372
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-01-01-02-19.wav,-653.6959,84.608734,2.1691375,23.388176,3.6868792,12.7852545,3.6116238,8.135796,-5.0066266,-0.32523847,-1.6994513,-4.3058286,6.7312994,0.03893481725933908,0.0039928146
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-01-02-01-19.wav,-721.0215,89.48579,12.203625,25.903587,6.27397,13.19099,9.462798,8.2741375,-4.892338,-0.3805565,-3.0976837,-1.2961873,5.652433,0.045238383041530945,0.0022525315
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-01-02-02-19.wav,-683.28894,87.44535,2.6664038,21.167562,5.4671717,10.0550585,5.652931,10.823008,-5.1258082,0.093618676,-3.6583078,0.30522007,7.69074,0.04372164818548387,0.0035642788
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-02-01-01-19.wav,-622.56067,77.298355,2.5113106,22.080553,-0.38555872,9.037428,-0.079089664,5.2395205,-7.5224442,-2.0562725,-5.7249637,-0.54033184,6.581603,0.04846536237641243,0.0056489324
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-02-01-02-19.wav,-543.3674,73.06883,-17.213865,8.874999,-6.897733,7.6514535,-2.8602939,0.42157692,-14.664878,-8.897484,-5.4762015,-3.5195973,3.0105278,0.06600823923319328,0.0091262385
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-02-02-01-19.wav,-517.35767,64.50358,-9.270983,16.542917,-1.1332262,9.194867,-3.0456486,2.8716116,-11.887144,-5.868906,-5.4654555,-2.536951,4.2939196,0.05340236266646489,0.012975814
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-03-02-02-02-19.wav,-629.53656,72.542595,6.043394,27.69171,3.5074592,10.616635,-0.58994323,6.363511,-4.3274713,-0.6800699,-5.1897483,-3.2654097,3.8813937,0.04934627451795213,0.0064094155
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-01-01-01-19.wav,-754.7105,81.55184,15.237496,26.49564,5.7561584,17.70044,4.6351047,14.731714,-1.3478371,1.3447963,0.32082874,0.29758936,5.005986,0.05748869243421053,0.0015619444
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-01-01-02-19.wav,-777.16144,82.7864,13.401789,26.560884,6.3370013,17.373932,6.88657,11.744257,-3.1111994,-2.3337011,2.914097,-0.76943076,4.537789,0.0556838768115942,0.0010999923
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-01-02-01-19.wav,-742.4854,87.74168,10.9772415,18.536736,3.9201472,15.040648,7.4695563,10.131972,-6.236155,-5.5634456,0.34368026,2.9379535,8.723259,0.059485109060402684,0.0017156085
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-01-02-02-19.wav,-763.4525,92.492615,15.381701,26.738228,10.011418,15.370918,6.2237616,11.426339,-2.373375,-1.680065,-1.1737303,0.11052193,7.285378,0.039102128623188404,0.0017415521
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-02-01-01-19.wav,-553.1748,58.913807,1.5594047,15.493359,5.82181,15.029502,-0.6668266,0.9366499,-8.599383,0.6017365,-2.0548866,-5.110834,-0.26415834,0.053259017619680854,0.009830131
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-02-01-02-19.wav,-689.1852,82.49488,1.9106557,17.335287,6.6053143,15.966342,0.52349764,5.4782987,-8.557275,1.0963033,-3.0390766,-4.371206,1.958783,0.056731826957614945,0.0031917195
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-02-02-01-19.wav,-654.1603,82.15464,5.601502,14.446498,5.4206743,10.667193,3.8656604,-0.29223052,-9.561084,0.45232067,-2.9449153,-9.67523,-2.9461083,0.051861572265625,0.0036397465
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-04-02-02-02-19.wav,-628.5195,83.718506,3.1425571,14.223955,8.287106,16.429182,3.9674408,1.4451122,-8.028411,3.5152133,-2.0845387,-8.508586,1.1611435,0.03659605368589743,0.0057104933
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-01-01-01-19.wav,-558.0512,64.939476,-6.308864,11.722994,3.860693,7.621563,-5.836643,4.29615,-4.8432307,-1.6591263,-7.207257,-3.6034098,4.7379727,0.05378680040607345,0.009393429
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-01-01-02-19.wav,-597.4674,76.551216,-2.5095222,13.164075,8.3234,10.686422,-0.49226415,2.171817,-3.6867146,-1.5902311,-6.145914,-1.3049835,6.5132465,0.055793148347701146,0.0073317634
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-01-02-01-19.wav,-618.41644,56.099495,5.8077474,16.594248,5.8591495,5.9914126,-1.1076963,1.7924403,-5.206154,-3.009405,-3.0623715,0.00010932184,3.627708,0.05743605090725806,0.0045832884
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-01-02-02-19.wav,-565.1035,65.293884,4.3440423,19.718563,6.4343386,8.145812,-4.7628193,4.131821,-1.6032808,-1.7982491,-7.123181,-2.684825,4.4078865,0.05730089785447761,0.009153912
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-02-01-01-19.wav,-435.13693,51.788685,-21.236313,3.9540884,-0.8001452,1.4546967,-13.7084675,-0.88845277,-5.2727914,-1.1943517,-10.051502,-3.8040378,2.9494042,0.07658815767426273,0.035812918
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-02-01-02-19.wav,-382.24332,59.969574,-32.37394,-4.047814,-6.247598,-6.855563,-16.80137,0.028876666,-7.47128,0.2829322,-12.097858,-3.319858,4.961324,0.06678734756097561,0.0648696
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-02-02-01-19.wav,-333.37796,50.872055,-29.549711,-5.585023,-9.335829,-4.8856945,-16.105867,-2.1162014,-9.7341795,0.6610602,-10.889682,-4.561246,4.5941076,0.130600238022113,0.080242746
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-05-02-02-02-19.wav,-435.33838,50.196632,-23.627258,5.7190847,0.6187151,0.628337,-15.708985,-3.1469922,-6.8110414,-2.0740478,-11.135592,-4.13401,3.6573248,0.07722453327922078,0.036295805
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-01-01-01-19.wav,-641.9524,76.72192,-5.4125957,19.414806,2.659499,14.859796,-7.047138,5.52539,-10.666487,-2.3601892,-3.2466023,-3.5745661,4.055771,0.05981725933908046,0.0044730837
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-01-01-02-19.wav,-676.4827,74.90651,-1.6572169,19.116383,2.487481,16.94844,-0.2836506,2.330626,-9.0218935,-2.9490094,-0.015783988,-0.3843226,2.2624047,0.05178452697568389,0.00343865
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-01-02-01-19.wav,-645.8094,60.779633,-12.393127,22.643173,-2.549462,11.6773205,-1.3597277,5.6581903,-15.076332,-4.9391723,-1.4228354,-1.7072805,-0.7903851,0.07676912296963277,0.003948218
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-01-02-02-19.wav,-676.1473,71.354126,5.7572823,27.666292,4.254641,15.065077,0.7567658,8.503619,-9.153605,-1.7203141,-0.5870258,1.8114389,2.7836473,0.057598068053463854,0.003648833
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-02-01-01-19.wav,-520.88184,70.51287,-28.24948,-1.3771325,-3.1646667,4.9607716,-9.626356,-4.5268354,-20.117947,-6.560513,-11.590419,-8.483105,5.445719,0.0660671657986111,0.013442215
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-02-01-02-19.wav,-451.27454,36.182907,-27.630154,-0.44819623,-8.6977215,-2.6687396,-14.674698,-5.5823655,-19.322618,-7.980079,-7.539689,-3.855797,-3.3807425,0.07097703887195123,0.031642377
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-02-02-01-19.wav,-489.59122,38.795708,-21.63984,3.8336258,-11.088061,-1.7055843,-9.096064,0.43481317,-15.359306,-3.5623338,-2.475461,-3.88671,-0.66964257,0.07307602611940299,0.020604245
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_19\03-01-06-02-02-02-19.wav,-450.98764,49.818035,-29.205908,7.111694,-8.579675,2.2917812,-8.934335,-0.24990495,-17.32422,-8.188103,-1.1245856,-2.2041395,2.0295365,0.0636066849439314,0.026681505
